ㄴ강,2,4,2124,EC,*,T,ㄴ강,*,*,*,*
ㄴ고요,2,3,2124,EC,*,F,ㄴ고요,*,*,*,*
ㄴ교,2,3,2124,EC,*,F,ㄴ교,*,*,*,*
ㄴ께네,2,3,2124,EC,*,F,ㄴ께네,*,*,*,*
ㄴ나,2,3,2124,EC,*,F,ㄴ나,*,*,*,*
ㄴ논디라,2,3,2124,EC,*,F,ㄴ논디라,*,*,*,*
ㄴ다거든,2,4,2124,EC,*,T,ㄴ다거든,*,*,*,*
ㄴ다고,2,3,2124,EC,*,F,ㄴ다고,*,*,*,*
ㄴ다구,2,3,2124,EC,*,F,ㄴ다구,*,*,*,*
ㄴ다기에,2,3,2124,EC,*,F,ㄴ다기에,*,*,*,*
ㄴ다길래,2,3,2124,EC,*,F,ㄴ다길래,*,*,*,*
ㄴ다느니,2,3,2124,EC,*,F,ㄴ다느니,*,*,*,*
ㄴ다는,2,4,2124,EC,*,T,ㄴ다는,*,*,*,*
ㄴ다더군,2,4,2124,EC,*,T,ㄴ다더군,*,*,*,*
ㄴ다던,2,4,2124,EC,*,T,ㄴ다던,*,*,*,*
ㄴ다던가,2,3,2124,EC,*,F,ㄴ다던가,*,*,*,*
ㄴ다든,2,4,2124,EC,*,T,ㄴ다든,*,*,*,*
ㄴ다든가,2,3,2124,EC,*,F,ㄴ다든가,*,*,*,*
ㄴ다든지,2,3,2124,EC,*,F,ㄴ다든지,*,*,*,*
ㄴ다마는,2,4,2124,EC,*,T,ㄴ다마는,*,*,*,*
ㄴ다마다,2,3,2124,EC,*,F,ㄴ다마다,*,*,*,*
ㄴ다만,2,4,2124,EC,*,T,ㄴ다만,*,*,*,*
ㄴ다며,2,3,2124,EC,*,F,ㄴ다며,*,*,*,*
ㄴ다면,2,4,2124,EC,*,T,ㄴ다면,*,*,*,*
ㄴ다손,2,4,2124,EC,*,T,ㄴ다손,*,*,*,*
ㄴ다이,2,3,2124,EC,*,F,ㄴ다이,*,*,*,*
ㄴ단,2,4,2124,EC,*,T,ㄴ단,*,*,*,*
ㄴ달,2,4,2124,EC,*,T,ㄴ달,*,*,*,*
ㄴ답시고,2,3,2124,EC,*,F,ㄴ답시고,*,*,*,*
ㄴ대,2,3,2124,EC,*,F,ㄴ대,*,*,*,*
ㄴ대니,2,3,2124,EC,*,F,ㄴ대니,*,*,*,*
ㄴ대도,2,3,2124,EC,*,F,ㄴ대도,*,*,*,*
ㄴ대두,2,3,2124,EC,*,F,ㄴ대두,*,*,*,*
ㄴ대서,2,3,2124,EC,*,F,ㄴ대서,*,*,*,*
ㄴ대서야,2,3,2124,EC,*,F,ㄴ대서야,*,*,*,*
ㄴ대야,2,3,2124,EC,*,F,ㄴ대야,*,*,*,*
ㄴ댄,2,4,2124,EC,*,T,ㄴ댄,*,*,*,*
ㄴ댄다,2,3,2124,EC,*,F,ㄴ댄다,*,*,*,*
ㄴ댔자,2,3,2124,EC,*,F,ㄴ댔자,*,*,*,*
ㄴ댜,2,3,2124,EC,*,F,ㄴ댜,*,*,*,*
ㄴ덴,2,4,2124,EC,*,T,ㄴ덴,*,*,*,*
ㄴ뎌,2,3,2124,EC,*,F,ㄴ뎌,*,*,*,*
ㄴ뎌이고,2,3,2124,EC,*,F,ㄴ뎌이고,*,*,*,*
ㄴ동,2,4,2124,EC,*,T,ㄴ동,*,*,*,*
ㄴ들,2,4,2124,EC,*,T,ㄴ들,*,*,*,*
ㄴ듸,2,3,2124,EC,*,F,ㄴ듸,*,*,*,*
ㄴ디,2,3,2124,EC,*,F,ㄴ디,*,*,*,*
ㄴ디라,2,3,2124,EC,*,F,ㄴ디라,*,*,*,*
ㄴ디면,2,4,2124,EC,*,T,ㄴ디면,*,*,*,*
ㄴ바,2,3,2124,EC,*,F,ㄴ바,*,*,*,*
ㄴ쟈,2,3,2124,EC,*,F,ㄴ쟈,*,*,*,*
ㄴ져이고,2,3,2124,EC,*,F,ㄴ져이고,*,*,*,*
ㄴ졔고,2,3,2124,EC,*,F,ㄴ졔고,*,*,*,*
ㄴ졔이고,2,3,2124,EC,*,F,ㄴ졔이고,*,*,*,*
ㄴ즉,2,4,2124,EC,*,T,ㄴ즉,*,*,*,*
ㄴ즉슨,2,4,2124,EC,*,T,ㄴ즉슨,*,*,*,*
ㄴ지라,2,3,2124,EC,*,F,ㄴ지라,*,*,*,*
ㄹ가,2,3,2124,EC,*,F,ㄹ가,*,*,*,*
ㄹ값에,2,3,2124,EC,*,F,ㄹ값에,*,*,*,*
ㄹ갓,2,4,2124,EC,*,T,ㄹ갓,*,*,*,*
ㄹ고,2,3,2124,EC,*,F,ㄹ고,*,*,*,*
ㄹ꺼나,2,3,2124,EC,*,F,ㄹ꺼나,*,*,*,*
ㄹ껄,2,4,2124,EC,*,T,ㄹ껄,*,*,*,*
ㄹ께,2,3,2124,EC,*,F,ㄹ께,*,*,*,*
