같,2424,3586,5530,XSA,*,T,같,*,*,*,*
나,2424,3585,8104,XSA,*,F,나,*,*,*,*
답,2424,3586,3952,XSA,*,T,답,*,*,*,*
되,2424,3585,5350,XSA,*,F,되,*,*,*,*
롭,2424,3586,2064,XSA,*,T,롭,*,*,*,*
만하,2424,3585,5048,XSA,*,F,만하,*,*,*,*
못마땅하,2424,3585,3870,XSA,*,F,못마땅하,*,*,*,*
스러,2424,3585,4319,XSA,*,F,스러,*,*,*,*
스럽,2424,3586,1046,XSA,*,T,스럽,*,*,*,*
시럽,2424,3586,3890,XSA,*,T,시럽,*,*,*,*
엄청나,2424,3585,3643,XSA,*,F,엄청나,*,*,*,*
지,2424,3585,7485,XSA,*,F,지,*,*,*,*
친하,2424,3585,4033,XSA,*,F,친하,*,*,*,*
틱하,2424,3585,3870,XSA,*,F,틱하,*,*,*,*
편하,2424,3585,3943,XSA,*,F,편하,*,*,*,*
하,2424,3585,2301,XSA,*,F,하,*,*,*,*
한,2424,3586,7259,XSA,*,T,한,*,*,*,*
허,2424,3585,6069,XSA,*,F,허,*,*,*,*
혀,2424,3585,4794,XSA,*,F,혀,*,*,*,*
