ㄴ가,3,5,3990,EF,*,F,ㄴ가,*,*,*,*
ㄴ감,3,6,3990,EF,*,T,ㄴ감,*,*,*,*
ㄴ걸,3,6,3990,EF,*,T,ㄴ걸,*,*,*,*
ㄴ고,3,5,3990,EF,*,F,ㄴ고,*,*,*,*
ㄴ다,3,5,3990,EF,*,F,ㄴ다,*,*,*,*
ㄴ다거나,3,5,3990,EF,*,F,ㄴ다거나,*,*,*,*
ㄴ다고,3,5,3990,EF,*,F,ㄴ다고,*,*,*,*
ㄴ다나,3,5,3990,EF,*,F,ㄴ다나,*,*,*,*
ㄴ다네,3,5,3990,EF,*,F,ㄴ다네,*,*,*,*
ㄴ다느냐,3,5,3990,EF,*,F,ㄴ다느냐,*,*,*,*
ㄴ다는구나,3,5,3990,EF,*,F,ㄴ다는구나,*,*,*,*
ㄴ다는구먼,3,6,3990,EF,*,T,ㄴ다는구먼,*,*,*,*
ㄴ다니,3,5,3990,EF,*,F,ㄴ다니,*,*,*,*
ㄴ다니까,3,5,3990,EF,*,F,ㄴ다니까,*,*,*,*
ㄴ다더니,3,5,3990,EF,*,F,ㄴ다더니,*,*,*,*
ㄴ다더라,3,5,3990,EF,*,F,ㄴ다더라,*,*,*,*
ㄴ다던데,3,5,3990,EF,*,F,ㄴ다던데,*,*,*,*
ㄴ다데,3,5,3990,EF,*,F,ㄴ다데,*,*,*,*
ㄴ다면서,3,5,3990,EF,*,F,ㄴ다면서,*,*,*,*
ㄴ다오,3,5,3990,EF,*,F,ㄴ다오,*,*,*,*
ㄴ다지,3,5,3990,EF,*,F,ㄴ다지,*,*,*,*
ㄴ단다,3,5,3990,EF,*,F,ㄴ단다,*,*,*,*
ㄴ달까,3,5,3990,EF,*,F,ㄴ달까,*,*,*,*
ㄴ담,3,6,3990,EF,*,T,ㄴ담,*,*,*,*
ㄴ답니까,3,5,3990,EF,*,F,ㄴ답니까,*,*,*,*
ㄴ답니다,3,5,3990,EF,*,F,ㄴ답니다,*,*,*,*
ㄴ답디까,3,5,3990,EF,*,F,ㄴ답디까,*,*,*,*
ㄴ답디다,3,5,3990,EF,*,F,ㄴ답디다,*,*,*,*
ㄴ대,3,5,3990,EF,*,F,ㄴ대,*,*,*,*
ㄴ대나,3,5,3990,EF,*,F,ㄴ대나,*,*,*,*
ㄴ대요,3,5,3990,EF,*,F,ㄴ대요,*,*,*,*
ㄴ댔어,3,5,3990,EF,*,F,ㄴ댔어,*,*,*,*
ㄴ데,3,5,3990,EF,*,F,ㄴ데,*,*,*,*
ㄴ뎁쇼,3,5,3990,EF,*,F,ㄴ뎁쇼,*,*,*,*
ㄴ지,3,5,3990,EF,*,F,ㄴ지,*,*,*,*
ㄴ지고,3,5,3990,EF,*,F,ㄴ지고,*,*,*,*
ㄹ거나,3,5,3990,EF,*,F,ㄹ거나,*,*,*,*
ㄹ걸,3,6,3990,EF,*,T,ㄹ걸,*,*,*,*
ㄹ게,3,5,3990,EF,*,F,ㄹ게,*,*,*,*
ㄹ까,3,5,3990,EF,*,F,ㄹ까,*,*,*,*
ㄹ깝쇼,3,5,3990,EF,*,F,ㄹ깝쇼,*,*,*,*
ㄹ꼬,3,5,3990,EF,*,F,ㄹ꼬,*,*,*,*
ㄹ는지,3,5,3990,EF,*,F,ㄹ는지,*,*,*,*
ㄹ데라구,3,5,3990,EF,*,F,ㄹ데라구,*,*,*,*
ㄹ데라니,3,5,3990,EF,*,F,ㄹ데라니,*,*,*,*
ㄹ라,3,5,3990,EF,*,F,ㄹ라,*,*,*,*
ㄹ라고,3,5,3990,EF,*,F,ㄹ라고,*,*,*,*
ㄹ란다,3,5,3990,EF,*,F,ㄹ란다,*,*,*,*
ㄹ래,3,5,3990,EF,*,F,ㄹ래,*,*,*,*
ㄹ런가,3,5,3990,EF,*,F,ㄹ런가,*,*,*,*
ㄹ레,3,5,3990,EF,*,F,ㄹ레,*,*,*,*
ㄹ레라,3,5,3990,EF,*,F,ㄹ레라,*,*,*,*
ㄹ밖에,3,5,3990,EF,*,F,ㄹ밖에,*,*,*,*
ㄹ사,3,5,3990,EF,*,F,ㄹ사,*,*,*,*
ㄹ세,3,5,3990,EF,*,F,ㄹ세,*,*,*,*
ㄹ세라,3,5,3990,EF,*,F,ㄹ세라,*,*,*,*
ㄹ세말이지,3,5,3990,EF,*,F,ㄹ세말이지,*,*,*,*
ㄹ시고,3,5,3990,EF,*,F,ㄹ시고,*,*,*,*
ㄹ쏘냐,3,5,3990,EF,*,F,ㄹ쏘냐,*,*,*,*
ㄹ쏜가,3,5,3990,EF,*,F,ㄹ쏜가,*,*,*,*
ㄹ지,3,5,3990,EF,*,F,ㄹ지,*,*,*,*
ㄹ지니라,3,5,3990,EF,*,F,ㄹ지니라,*,*,*,*
ㄹ지라,3,5,3990,EF,*,F,ㄹ지라,*,*,*,*
ㄹ지로다,3,5,3990,EF,*,F,ㄹ지로다,*,*,*,*
ㄹ지어다,3,5,3990,EF,*,F,ㄹ지어다,*,*,*,*
ㄹ진저,3,5,3990,EF,*,F,ㄹ진저,*,*,*,*
ㅁ세,3,5,3990,EF,*,F,ㅁ세,*,*,*,*
ㅁ에랴,3,5,3990,EF,*,F,ㅁ에랴,*,*,*,*
ㅂ나,3,5,3990,EF,*,F,ㅂ나,*,*,*,*
ㅂ늰다,3,5,3990,EF,*,F,ㅂ늰다,*,*,*,*
ㅂ니까,3,5,3990,EF,*,F,ㅂ니까,*,*,*,*
