가량,761,2751,2021,NNB,*,T,가량,*,*,*,*
가운데,762,2686,2838,NNB,*,F,가운데,*,*,*,*
간,763,2752,3477,NNB,*,T,간,*,*,*,*
거,764,2687,2682,NNB,*,F,거,*,*,*,*
거리,770,2688,3841,NNB,*,F,거리,*,*,*,*
걸,789,2753,5849,NNB,*,T,걸,*,*,*,*
것,807,2754,1758,NNB,*,T,것,*,*,*,*
게,809,2689,6004,NNB,*,F,게,*,*,*,*
겨를,823,2755,2649,NNB,*,T,겨를,*,*,*,*
격,824,2756,4716,NNB,*,T,격,*,*,*,*
결,825,2757,5367,NNB,*,T,결,*,*,*,*
겸,826,2758,2016,NNB,*,T,겸,*,*,*,*
경,827,2759,5864,NNB,*,T,경,*,*,*,*
곳,828,2760,3210,NNB,*,T,곳,*,*,*,*
군,829,2761,3777,NNB,*,T,군,*,*,*,*
길,832,2763,5329,NNB,*,T,길,*,*,*,*
김,833,2764,5558,NNB,*,T,김,*,*,*,*
깐,836,2765,3419,NNB,*,T,깐,*,*,*,*
껏,839,2766,3425,NNB,*,T,껏,*,*,*,*
께,840,2690,4579,NNB,*,F,께,*,*,*,*
꼴,841,2767,3523,NNB,*,T,꼴,*,*,*,*
끝,842,2768,3397,NNB,*,T,끝,*,*,*,*
나름,845,2769,1367,NNB,*,T,나름,*,*,*,*
나머지,846,2691,3165,NNB,*,F,나머지,*,*,*,*
나위,847,2692,3039,NNB,*,F,나위,*,*,*,*
나절,848,2770,3233,NNB,*,T,나절,*,*,*,*
남짓,849,2771,2572,NNB,*,T,남짓,*,*,*,*
내,850,2693,3260,NNB,*,F,내,*,*,*,*
내내,851,2694,3856,NNB,*,F,내내,*,*,*,*
녀석,853,2775,1393,NNB,*,T,녀석,*,*,*,*
년,854,2776,3556,NNB,*,T,년,*,*,*,*
녘,856,2777,3069,NNB,*,T,녘,*,*,*,*
노릇,857,2778,3597,NNB,*,T,노릇,*,*,*,*
놈,858,2779,2502,NNB,*,T,놈,*,*,*,*
눔,859,2780,3121,NNB,*,T,눔,*,*,*,*
대로,860,2696,2522,NNB,*,F,대로,*,*,*,*
덕,862,2782,3895,NNB,*,T,덕,*,*,*,*
데,863,2697,3251,NNB,*,F,데,*,*,*,*
동안,875,2783,3932,NNB,*,T,동안,*,*,*,*
둥,876,2785,3401,NNB,*,T,둥,*,*,*,*
들,877,2787,5946,NNB,*,T,들,*,*,*,*
듯,878,2788,2677,NNB,*,T,듯,*,*,*,*
듯이,879,2699,1430,NNB,*,F,듯이,*,*,*,*
등,880,2789,1440,NNB,*,T,등,*,*,*,*
등등,881,2790,151,NNB,*,T,등등,*,*,*,*
등속,882,2791,2333,NNB,*,T,등속,*,*,*,*
등지,883,2700,2553,NNB,*,F,등지,*,*,*,*
따름,884,2792,2771,NNB,*,T,따름,*,*,*,*
따위,885,2701,2272,NNB,*,F,따위,*,*,*,*
딴,888,2793,4051,NNB,*,T,딴,*,*,*,*
때문,890,2794,1375,NNB,*,T,때문,*,*,*,*
땜,891,2795,2009,NNB,*,T,땜,*,*,*,*
리,893,2702,5443,NNB,*,F,리,*,*,*,*
마당,895,2797,3145,NNB,*,T,마당,*,*,*,*
마련,896,2798,2596,NNB,*,T,마련,*,*,*,*
