가,1790,3554,7299,NP,*,F,가,*,*,*,*
각각,1790,3555,4730,NP,*,T,각각,*,*,*,*
각자,1790,3554,4428,NP,*,F,각자,*,*,*,*
개,1790,3554,7000,NP,*,F,개,*,*,*,*
갸,1790,3554,3651,NP,*,F,갸,*,*,*,*
걔,1790,3554,2020,NP,*,F,걔,*,*,*,*
걔네,1790,3554,4592,NP,*,F,걔네,*,*,*,*
거,1790,3554,4212,NP,*,F,거,*,*,*,*
거것,1790,3555,3983,NP,*,T,거것,*,*,*,*
거그,1790,3554,3807,NP,*,F,거그,*,*,*,*
거기,1790,3554,-404,NP,*,F,거기,*,*,*,*
거시기,1790,3554,4137,NP,*,F,거시기,*,*,*,*
것,1790,3555,4710,NP,*,T,것,*,*,*,*
게,1790,3554,6165,NP,*,F,게,*,*,*,*
경,1790,3555,6543,NP,*,T,경,*,*,*,*
고,1790,3554,6753,NP,*,F,고,*,*,*,*
고개,1790,3554,4592,NP,*,F,고개,*,*,*,*
고거,1790,3554,3048,NP,*,F,고거,*,*,*,*
고것,1790,3555,3443,NP,*,T,고것,*,*,*,*
고게,1790,3554,3651,NP,*,F,고게,*,*,*,*
고곳,1790,3555,3647,NP,*,T,고곳,*,*,*,*
고기,1790,3554,4352,NP,*,F,고기,*,*,*,*
고녀석,1790,3555,3814,NP,*,T,고녀석,*,*,*,*
고년,1790,3555,3646,NP,*,T,고년,*,*,*,*
고놈,1790,3555,3603,NP,*,T,고놈,*,*,*,*
고따위,1790,3554,3646,NP,*,F,고따위,*,*,*,*
고쪽,1790,3555,3646,NP,*,T,고쪽,*,*,*,*
공,1790,3555,6414,NP,*,T,공,*,*,*,*
과인,1790,3555,4014,NP,*,T,과인,*,*,*,*
국토지기,1790,3554,3646,NP,*,F,국토지기,*,*,*,*
군,1790,3555,5965,NP,*,T,군,*,*,*,*
궐녀,1790,3554,3646,NP,*,F,궐녀,*,*,*,*
궐자,1790,3554,3646,NP,*,F,궐자,*,*,*,*
귀공,1790,3555,3646,NP,*,T,귀공,*,*,*,*
귀관,1790,3555,3646,NP,*,T,귀관,*,*,*,*
귀군,1790,3555,3646,NP,*,T,귀군,*,*,*,*
귀하,1790,3554,2811,NP,*,F,귀하,*,*,*,*
귀형,1790,3555,3646,NP,*,T,귀형,*,*,*,*
그,1790,3554,3987,NP,*,F,그,*,*,*,*
그거,1790,3554,-331,NP,*,F,그거,*,*,*,*
그것,1790,3555,-1068,NP,*,T,그것,*,*,*,*
그게,1790,3554,2945,NP,*,F,그게,*,*,*,*
그곳,1790,3555,1836,NP,*,T,그곳,*,*,*,*
그그서,1790,3554,3781,NP,*,F,그그서,*,*,*,*
그기,1790,3554,3981,NP,*,F,그기,*,*,*,*
그날,1790,3555,4553,NP,*,T,그날,*,*,*,*
그네,1790,3554,2309,NP,*,F,그네,*,*,*,*
그녀,1790,3554,2022,NP,*,F,그녀,*,*,*,*
그녀석,1790,3555,3646,NP,*,T,그녀석,*,*,*,*
그년,1790,3555,3646,NP,*,T,그년,*,*,*,*
그놈,1790,3555,2550,NP,*,T,그놈,*,*,*,*
그눔,1790,3555,3646,NP,*,T,그눔,*,*,*,*
그니,1790,3554,5088,NP,*,F,그니,*,*,*,*
그대,1790,3554,2000,NP,*,F,그대,*,*,*,*
그들,1790,3555,3765,NP,*,T,그들,*,*,*,*
그따위,1790,3554,3646,NP,*,F,그따위,*,*,*,*
그때,1790,3554,5173,NP,*,F,그때,*,*,*,*
그려,1790,3554,4685,NP,*,F,그려,*,*,*,*
그분,1790,3555,1979,NP,*,T,그분,*,*,*,*
그시기,1790,3554,4186,NP,*,F,그시기,*,*,*,*
그애,1790,3554,5226,NP,*,F,그애,*,*,*,*
그이,1790,3554,3901,NP,*,F,그이,*,*,*,*
그자,1790,3554,4097,NP,*,F,그자,*,*,*,*
그쪽,1790,3555,2254,NP,*,T,그쪽,*,*,*,*
그치,1790,3554,3870,NP,*,F,그치,*,*,*,*
그편,1790,3555,3755,NP,*,T,그편,*,*,*,*
기거,1790,3554,3856,NP,*,F,기거,*,*,*,*
기것,1790,3555,3656,NP,*,T,기것,*,*,*,*
나,1790,3554,2288,NP,*,F,나,*,*,*,*
나남,1790,3555,4657,NP,*,T,나남,*,*,*,*
나아,1790,3554,5984,NP,*,F,나아,*,*,*,*
난리,1790,3554,4026,NP,*,F,난리,*,*,*,*
날,1790,3555,5822,NP,*,T,날,*,*,*,*
남미,1790,3554,4170,NP,*,F,남미,*,*,*,*
내,1790,3554,2734,NP,*,F,내,*,*,*,*
너,1790,3554,2189,NP,*,F,너,*,*,*,*
너거,1790,3554,3646,NP,*,F,너거,*,*,*,*
너그,1790,3554,4354,NP,*,F,너그,*,*,*,*
너네,1790,3554,4057,NP,*,F,너네,*,*,*,*
너이,1790,3554,3942,NP,*,F,너이,*,*,*,*
너희,1790,3554,3437,NP,*,F,너희,*,*,*,*
널,1790,3555,4967,NP,*,T,널,*,*,*,*
네,1790,3554,4218,NP,*,F,네,*,*,*,*
네년,1790,3555,3646,NP,*,T,네년,*,*,*,*
네놈,1790,3555,3646,NP,*,T,네놈,*,*,*,*
녀석,1790,3555,4217,NP,*,T,녀석,*,*,*,*
녜,1790,3554,3648,NP,*,F,녜,*,*,*,*
노형,1790,3555,3689,NP,*,T,노형,*,*,*,*
놈,1790,3555,5124,NP,*,T,놈,*,*,*,*
누,1790,3554,4060,NP,*,F,누,*,*,*,*
누가,1790,3554,4859,NP,*,F,누가,*,*,*,*
누구,1790,3554,896,NP,*,F,누구,*,*,*,*
누구나,1790,3554,4563,NP,*,F,누구나,*,*,*,*
