각,746,2667,3711,MM,~명사,T,각,*,*,*,*
갓,750,2671,4419,MM,~수사,T,갓,*,*,*,*
갖은,746,2667,165,MM,~명사,T,갖은,*,*,*,*
걔,746,2666,5610,MM,~명사,F,걔,*,*,*,*
거런,746,2667,4722,MM,~명사,T,거런,*,*,*,*
경,754,2676,7311,MM,~의존가산명사,T,경,*,*,*,*
고,746,2666,6195,MM,~명사,F,고,*,*,*,*
고까짓,746,2667,4722,MM,~명사,T,고까짓,*,*,*,*
고깟,746,2667,4722,MM,~명사,T,고깟,*,*,*,*
고따우,746,2666,4722,MM,~명사,F,고따우,*,*,*,*
고따위,746,2666,4722,MM,~명사,F,고따위,*,*,*,*
고딴,746,2667,4724,MM,~명사,T,고딴,*,*,*,*
고런,746,2667,2982,MM,~명사,T,고런,*,*,*,*
고런조런,746,2667,4722,MM,~명사,T,고런조런,*,*,*,*
고론,746,2667,4028,MM,~명사,T,고론,*,*,*,*
고만,746,2667,5626,MM,~명사,T,고만,*,*,*,*
고얀,757,2681,4285,MM,~인성명사,T,고얀,*,*,*,*
고연,746,2667,5200,MM,~명사,T,고연,*,*,*,*
고이안,746,2667,4722,MM,~명사,T,고이안,*,*,*,*
고이얀,746,2667,4722,MM,~명사,T,고이얀,*,*,*,*
고이연,746,2667,4734,MM,~명사,T,고이연,*,*,*,*
고이헌,746,2667,4238,MM,~명사,T,고이헌,*,*,*,*
고전,746,2667,5773,MM,~명사,T,고전,*,*,*,*
공,754,2676,7297,MM,~의존가산명사,T,공,*,*,*,*
공공,754,2676,6405,MM,~의존가산명사,T,공공,*,*,*,*
구,744,2663,7127,MM,~기관명사,F,구,*,*,*,*
구십,741,2660,6401,MM,~가산명사,T,구십,*,*,*,*
구십여,741,2659,5369,MM,~가산명사,F,구십여,*,*,*,*
국한,746,2667,4787,MM,~명사,T,국한,*,*,*,*
귀,757,2680,6936,MM,~인성명사,F,귀,*,*,*,*
그,746,2666,3163,MM,~명사,F,그,*,*,*,*
그까짓,746,2667,3186,MM,~명사,T,그까짓,*,*,*,*
그깐,746,2667,5233,MM,~명사,T,그깐,*,*,*,*
그깟,746,2667,4722,MM,~명사,T,그깟,*,*,*,*
그날그,746,2666,5171,MM,~명사,F,그날그,*,*,*,*
그냥,746,2667,6390,MM,~명사,T,그냥,*,*,*,*
그따위,746,2666,4722,MM,~명사,F,그따위,*,*,*,*
그딴,746,2667,4067,MM,~명사,T,그딴,*,*,*,*
그란,746,2667,4722,MM,~명사,T,그란,*,*,*,*
그런,746,2667,1945,MM,~명사,T,그런,*,*,*,*
그런그런,746,2667,5716,MM,~명사,T,그런그런,*,*,*,*
그런저런,746,2667,3694,MM,~명사,T,그런저런,*,*,*,*
그만,746,2667,5813,MM,~명사,T,그만,*,*,*,*
근,751,2672,5494,MM,~수표현,T,근,*,*,*,*
금새,746,2666,4374,MM,~명사,F,금새,*,*,*,*
기,746,2666,8218,MM,~명사,F,기,*,*,*,*
기만,741,2660,5369,MM,~가산명사,T,기만,*,*,*,*
기백,741,2660,5438,MM,~가산명사,T,기백,*,*,*,*
기백만,741,2660,5369,MM,~가산명사,T,기백만,*,*,*,*
기십,741,2660,5384,MM,~가산명사,T,기십,*,*,*,*
기십만,741,2660,5369,MM,~가산명사,T,기십만,*,*,*,*
기천,741,2660,5375,MM,~가산명사,T,기천,*,*,*,*
기천만,741,2660,5369,MM,~가산명사,T,기천만,*,*,*,*
긴긴,752,2673,4163,MM,~시간명사,T,긴긴,*,*,*,*
까짓,746,2667,3711,MM,~명사,T,까짓,*,*,*,*
깟,746,2667,4722,MM,~명사,T,깟,*,*,*,*
내,746,2666,3898,MM,~명사,F,내,*,*,*,*
너,754,2675,6630,MM,~의존가산명사,F,너,*,*,*,*
너거,746,2666,4722,MM,~명사,F,너거,*,*,*,*
너댓,741,2660,4423,MM,~가산명사,T,너댓,*,*,*,*
너댓째,746,2666,4722,MM,~명사,F,너댓째,*,*,*,*
너더댓,741,2660,5369,MM,~가산명사,T,너더댓,*,*,*,*
너더댓째,746,2666,4722,MM,~명사,F,너더댓째,*,*,*,*
