가가라,1789,3552,5499,NNP,지명,F,가가라,*,*,*,*
가가라강,1789,3542,5497,NNP,지명,T,가가라강,Preanalysis,NNP,NNG,가가라/NNP/지명+강/NNG/*
가가와,1789,3552,5497,NNP,지명,F,가가와,*,*,*,*
가가와항,1789,3542,5497,NNP,지명,T,가가와항,Preanalysis,NNP,NNG,가가와/NNP/인명+항/NNG/*
가가와현,1789,3542,5497,NNP,지명,T,가가와현,Preanalysis,NNP,NNG,가가와/NNP/인명+현/NNG/*
가거도항,1789,3553,5497,NNP,지명,T,가거도항,Compound,*,*,가거도/NNP/지명+항/NNG/*
가고시마,1789,3552,5497,NNP,지명,F,가고시마,*,*,*,*
가고시마겐,1789,3553,5497,NNP,지명,T,가고시마겐,*,*,*,*
가고시마만,1789,3542,5497,NNP,지명,T,가고시마만,Preanalysis,NNP,NNG,가고시마/NNP/지명+만/NNG/*
가고시마현,1789,3542,5497,NNP,지명,T,가고시마현,Preanalysis,NNP,NNG,가고시마/NNP/지명+현/NNG/*
가곡역,1789,3553,5497,NNP,지명,T,가곡역,Compound,*,*,가곡/NNP/지명+역/NNG/*
가곡항,1789,3553,5497,NNP,지명,T,가곡항,Compound,*,*,가곡/NNP/지명+항/NNG/*
가교항,1789,3553,5497,NNP,지명,T,가교항,Compound,*,*,가교/NNP/지명+항/NNG/*
가나,1789,3552,6559,NNP,지명,F,가나,*,*,*,*
가나가와,1789,3552,5497,NNP,지명,F,가나가와,*,*,*,*
가나가와현,1789,3542,5497,NNP,지명,T,가나가와현,Preanalysis,NNP,NNG,가나가와/NNP/지명+현/NNG/*
가나다,1789,3552,5497,NNP,지명,F,가나다,*,*,*,*
가나자와,1789,3552,5497,NNP,지명,F,가나자와,*,*,*,*
가나자와항,1789,3542,5497,NNP,지명,T,가나자와항,Preanalysis,NNP,NNG,가나자와/NNP/인명+항/NNG/*
가네시히말산,1789,3553,5497,NNP,지명,T,가네시히말산,*,*,*,*
가누마,1789,3552,5497,NNP,지명,F,가누마,*,*,*,*
가다메스,1789,3552,5497,NNP,지명,F,가다메스,*,*,*,*
가다메스계곡,1789,3542,5497,NNP,지명,T,가다메스계곡,Preanalysis,NNP,NNG,가다메스/NNP/지명+계곡/NNG/*
