ㅁ,2425,3587,2825,XSN,*,F,ㅁ,*,*,*,*
가,2426,3588,5278,XSN,*,F,가,*,*,*,*
간,2430,3672,4940,XSN,*,T,간,*,*,*,*
감,2433,3673,4889,XSN,*,T,감,*,*,*,*
강,2435,3674,4970,XSN,*,T,강,*,*,*,*
개,2436,3590,5379,XSN,*,F,개,*,*,*,*
거리,2438,3591,4062,XSN,*,F,거리,*,*,*,*
격,2439,3676,5084,XSN,*,T,격,*,*,*,*
경,2440,3677,4533,XSN,*,T,경,*,*,*,*
계,2441,3592,3648,XSN,*,F,계,*,*,*,*
관,2447,3681,5618,XSN,*,T,관,*,*,*,*
광,2448,3682,4361,XSN,*,T,광,*,*,*,*
군,2451,3684,5509,XSN,*,T,군,*,*,*,*
권,2452,3685,1611,XSN,*,T,권,*,*,*,*
급,2454,3687,5718,XSN,*,T,급,*,*,*,*
기,2455,3596,5510,XSN,*,F,기,*,*,*,*
껏,2456,3688,3472,XSN,*,T,껏,*,*,*,*
께,2457,3597,3891,XSN,*,F,께,*,*,*,*
꼴,2458,3689,2719,XSN,*,T,꼴,*,*,*,*
꾼,2459,3690,529,XSN,*,T,꾼,*,*,*,*
끼,2460,3598,3842,XSN,*,F,끼,*,*,*,*
끼리,2461,3599,2222,XSN,*,F,끼리,*,*,*,*
날,2465,3692,4996,XSN,*,T,날,*,*,*,*
네,2468,3600,2387,XSN,*,F,네,*,*,*,*
년,2472,3697,4752,XSN,*,T,년,*,*,*,*
논,2474,3699,4810,XSN,*,T,논,*,*,*,*
니임,2477,3702,2825,XSN,*,T,니임,*,*,*,*
님,2478,3703,2293,XSN,*,T,님,*,*,*,*
당,2481,3706,3727,XSN,*,T,당,*,*,*,*
대,2482,3602,3934,XSN,*,F,대,*,*,*,*
댁,2483,3707,3798,XSN,*,T,댁,*,*,*,*
덜,2485,3708,2930,XSN,*,T,덜,*,*,*,*
되,2489,3604,4159,XSN,*,F,되,*,*,*,*
들,2493,3713,2028,XSN,*,T,들,*,*,*,*
들이,2495,3605,3598,XSN,*,F,들이,*,*,*,*
떨,2497,3714,4159,XSN,*,T,떨,*,*,*,*
란,2498,3715,4481,XSN,*,T,란,*,*,*,*
량,2499,3716,4264,XSN,*,T,량,*,*,*,*
력,2500,3717,4855,XSN,*,T,력,*,*,*,*
론,2504,3720,3220,XSN,*,T,론,*,*,*,*
류,2507,3609,3559,XSN,*,F,류,*,*,*,*
률,2510,3721,1964,XSN,*,T,률,*,*,*,*
리,2511,3610,6176,XSN,*,F,리,*,*,*,*
만큼,2515,3723,3142,XSN,*,T,만큼,*,*,*,*
면,2516,3724,5496,XSN,*,T,면,*,*,*,*
명,2517,3725,4418,XSN,*,T,명,*,*,*,*
무,2519,3614,5127,XSN,*,F,무,*,*,*,*
문화권,2521,3727,2943,XSN,*,T,문화권,*,*,*,*
바기,2525,3616,2905,XSN,*,F,바기,*,*,*,*
박이,2526,3617,3329,XSN,*,F,박이,*,*,*,*
발,2527,3730,5094,XSN,*,T,발,*,*,*,*
방,2528,3731,5127,XSN,*,T,방,*,*,*,*
배기,2530,3619,2701,XSN,*,F,배기,*,*,*,*
변,2534,3735,5089,XSN,*,T,변,*,*,*,*
별,2535,3736,3858,XSN,*,T,별,*,*,*,*
부,2539,3621,5674,XSN,*,F,부,*,*,*,*
분,2540,3739,3981,XSN,*,T,분,*,*,*,*
뻘,2543,3740,2819,XSN,*,T,뻘,*,*,*,*
산,2545,3741,4628,XSN,*,T,산,*,*,*,*
상,2546,3742,4346,XSN,*,T,상,*,*,*,*
생,2547,3743,2957,XSN,*,T,생,*,*,*,*
설,2550,3746,5104,XSN,*,T,설,*,*,*,*
성,2551,3747,3140,XSN,*,T,성,*,*,*,*
소,2552,3625,5291,XSN,*,F,소,*,*,*,*
순,2555,3749,5155,XSN,*,T,순,*,*,*,*
승,2558,3751,4554,XSN,*,T,승,*,*,*,*
시,2559,3628,4604,XSN,*,F,시,*,*,*,*
식,2560,3752,5215,XSN,*,T,식,*,*,*,*
심,2562,3754,5195,XSN,*,T,심,*,*,*,*
씨,2563,3629,4257,XSN,*,F,씨,*,*,*,*
씩,2564,3755,-25,XSN,*,T,씩,*,*,*,*
아,2565,3630,5412,XSN,*,F,아,*,*,*,*
액,2569,3758,4150,XSN,*,T,액,*,*,*,*
어,2571,3632,5363,XSN,*,F,어,*,*,*,*
어치,2572,3633,2951,XSN,*,F,어치,*,*,*,*
업,2573,3760,5556,XSN,*,T,업,*,*,*,*
여,2576,3634,3142,XSN,*,F,여,*,*,*,*
용,2584,3766,3973,XSN,*,T,용,*,*,*,*
유,2587,3636,5972,XSN,*,F,유,*,*,*,*
율,2588,3768,1523,XSN,*,T,율,*,*,*,*
이,2589,3637,4150,XSN,*,F,이,*,*,*,*
인,2590,3770,4576,XSN,*,T,인,*,*,*,*
자,2593,3638,4780,XSN,*,F,자,*,*,*,*
잡이,2597,3639,3471,XSN,*,F,잡이,*,*,*,*
장이,2599,3640,3286,XSN,*,F,장이,*,*,*,*
재,2600,3641,5179,XSN,*,F,재,*,*,*,*
쟁이,2602,3643,2092,XSN,*,F,쟁이,*,*,*,*
저,2606,3644,4152,XSN,*,F,저,*,*,*,*
적,2609,3777,2933,XSN,*,T,적,*,*,*,*
전,2610,3778,6057,XSN,*,T,전,*,*,*,*
점,2611,3779,4968,XSN,*,T,점,*,*,*,*
제,2613,3645,4022,XSN,*,F,제,*,*,*,*
주의,2620,3649,3950,XSN,*,F,주의,*,*,*,*
중,2621,3784,4894,XSN,*,T,중,*,*,*,*
지,2625,3651,5815,XSN,*,F,지,*,*,*,*
직,2626,3787,4331,XSN,*,T,직,*,*,*,*
질,2628,3789,3869,XSN,*,T,질,*,*,*,*
짓,2630,3791,3834,XSN,*,T,짓,*,*,*,*
짜,2631,3652,4143,XSN,*,F,짜,*,*,*,*
짜리,2632,3653,1548,XSN,*,F,짜리,*,*,*,*
째,2638,3654,2646,XSN,*,F,째,*,*,*,*
쫌,2646,3792,2825,XSN,*,T,쫌,*,*,*,*
쯤,2647,3793,3333,XSN,*,T,쯤,*,*,*,*
찌리,2648,3655,2825,XSN,*,F,찌리,*,*,*,*
차,2649,3656,4413,XSN,*,F,차,*,*,*,*
채,2651,3657,4164,XSN,*,F,채,*,*,*,*
측,2661,3801,3960,XSN,*,T,측,*,*,*,*
층,2662,3802,2349,XSN,*,T,층,*,*,*,*
치,2663,3660,3702,XSN,*,F,치,*,*,*,*
치레,2664,3661,2428,XSN,*,F,치레,*,*,*,*
투성이,2667,3662,1512,XSN,*,F,투성이,*,*,*,*
틱,2670,3806,3085,XSN,*,T,틱,*,*,*,*
파,2671,3663,5279,XSN,*,F,파,*,*,*,*
판,2672,3807,4900,XSN,*,T,판,*,*,*,*
편,2673,3808,5301,XSN,*,T,편,*,*,*,*
풍,2675,3811,3844,XSN,*,T,풍,*,*,*,*
하,2677,3664,4636,XSN,*,F,하,*,*,*,*
학,2679,3813,5918,XSN,*,T,학,*,*,*,*
학년,2680,3814,3719,XSN,*,T,학년,*,*,*,*
행,2686,3818,5095,XSN,*,T,행,*,*,*,*
형,2688,3819,3183,XSN,*,T,형,*,*,*,*
호,2689,3667,5347,XSN,*,F,호,*,*,*,*
화,2690,3668,2727,XSN,*,F,화,*,*,*,*
회,2691,3669,5268,XSN,*,F,회,*,*,*,*
